,koi_fpflag_nt,koi_fpflag_ec,koi_time0bk,koi_time0bk_err1,koi_duration,koi_duration_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_insol_err1,koi_insol_err2,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err1,koi_srad
2976,0,0,153.73786,0.00264,5.4154,0.0898,-25.2,2.98,0.32,4.04,-3.57,2.0,5312.0,79.0,4.3839999999999995,0.13699999999999998,0.986
2977,0,0,245.65151,0.00728,6.822,0.209,-37.4,2.68,0.29,1.06,-0.93,3.0,5312.0,79.0,4.3839999999999995,0.13699999999999998,0.986
2978,1,0,365.94877,0.00848,8.519,0.874,-313.0,2.2,0.36,0.28,-0.14,2.0,5284.0,185.0,4.523,0.076,0.812
2979,0,0,169.830304,0.000523,1.7664,0.0161,-6.6,1.59,0.31,426.4,-167.41,2.0,5409.0,162.0,4.609,0.03,0.746
2980,0,0,183.23718,0.00166,4.7743,0.0553,-16.8,2.41,0.46,6.88,-2.7,3.0,5409.0,162.0,4.609,0.03,0.746
2981,1,0,143.07006,0.000773,9.3113,0.0271,-8.5,10.45,3.98,1278.98,-464.56,2.0,9974.0,275.0,4.048,0.115,2.533
2982,0,0,169.55323,0.00189,3.1008,0.0878,-15.7,26.6,7.08,224.86,-98.17,1.0,5724.0,152.0,4.428999999999999,0.10099999999999999,0.951
2983,0,0,173.257466,0.000839,3.0384,0.0367,-10.6,2.51,0.62,156.47,-54.81,1.0,5631.0,152.0,4.5569999999999995,0.042,0.847
2984,0,0,176.683759,0.0009,3.3603,0.0295,-9.9,2.88,0.51,57.08,-40.34,1.0,5386.0,80.0,4.322,0.159,1.076
2985,0,0,140.18339,0.00251,5.6957,0.0832,-21.6,3.29,0.59,2.62,-1.84,2.0,5386.0,80.0,4.322,0.159,1.076
2986,0,0,145.02837,0.00138,2.2013,0.0434,-18.8,2.99,0.53,20.61,-14.57,3.0,5386.0,80.0,4.322,0.159,1.076
2987,0,0,170.513161,0.000476,1.1829,0.0196,-20.5,2.87,0.58,403.56,-168.55,1.0,5559.0,194.0,4.578,0.034,0.803
2988,0,0,170.30551,0.00221,2.3494,0.0691,-20.2,2.08,0.52,59.0,-21.39,1.0,5749.0,156.0,4.547,0.042,0.864
2989,1,0,148.20373999999998,0.00531,1.013,0.145,-239.0,0.53,0.0,0.0,0.0,2.0,2703.0,0.0,5.274,0.0,0.118
2991,0,0,143.31451,0.00719,8.577,0.201,-33.9,2.41,0.58,1.68,-0.68,2.0,5713.0,138.0,4.541,0.042,0.893
2992,0,0,170.472237,0.00099,2.7004,0.0376,-13.2,2.69,0.14,22.77,-27.56,1.0,5105.0,84.0,4.468999999999999,0.09,0.868
2994,0,0,148.99011000000002,0.00285,3.0049,0.0876,-22.3,2.47,0.12,5.3,-6.42,2.0,5105.0,84.0,4.468999999999999,0.09,0.868
2995,0,0,131.58267,0.00421,3.432,0.103,-15.5,1.93,0.09,11.47,-13.88,3.0,5105.0,84.0,4.468999999999999,0.09,0.868
2996,0,0,172.518826,0.00024,6.8569,0.0132,-8.4,13.44,1.02,288.6,-256.49,1.0,6490.0,129.0,3.9419999999999997,0.055,2.179
2997,0,0,172.529281,0.00042,4.0077,0.0199,-15.5,4.17,0.53,34.05,-23.7,1.0,5246.0,158.0,4.501,0.102,0.805
2998,0,0,179.404945,0.000869,2.7075,0.0376,-23.8,2.53,0.12,2.37,-2.07,1.0,4200.0,84.0,4.664,0.022000000000000002,0.607
3001,0,0,178.71167,0.00105,3.1404,0.0405,-16.8,2.82,0.53,21.35,-11.94,1.0,5402.0,175.0,4.452,0.126,0.865
3002,0,0,135.2032,0.00597,3.382,0.17,-6.0,0.9,0.1,12.2,-8.67,5.0,5465.0,109.0,4.449,0.085,0.925
3003,0,0,175.05878,0.0011,3.6688,0.0405,-16.6,2.22,0.33,10.12,-5.06,1.0,5211.0,141.0,4.643,0.03,0.689
3004,0,1,175.55977,0.00176,5.396,0.111,-18.7,4.89,1.59,64.58,-20.61,1.0,6153.0,165.0,4.471,0.054000000000000006,0.993
3005,0,0,169.49618999999998,0.00158,5.1364,0.0539,-12.2,2.78,0.38,16.74,-12.86,1.0,5565.0,111.0,4.361000000000001,0.138,1.03
3006,1,0,175.7246,0.0156,6.46,1.1,-32.6,30.53,5.05,1.23,-1.22,2.0,5798.0,116.0,4.025,0.20800000000000002,1.525
3007,0,0,173.03964,0.00137,3.0427,0.0459,-13.6,2.19,0.56,95.03,-36.64,1.0,5657.0,152.0,4.508,0.069,0.855
3008,0,0,176.45197,0.00188,3.3427,0.0617,-15.1,2.03,0.41,61.04,-32.93,1.0,5684.0,170.0,4.493,0.11199999999999999,0.808
3009,0,0,173.699895,0.000919,3.0619,0.0416,-9.0,2.87,0.96,446.34,-138.2,1.0,6123.0,171.0,4.4719999999999995,0.052000000000000005,0.987
3010,0,0,171.69398,0.00208,4.3808,0.0856,-17.0,2.95,0.63,28.48,-15.12,1.0,5372.0,160.0,4.434,0.11199999999999999,0.916
3011,0,0,133.49861299999998,0.000939,3.1341,0.027,-1.4,1.42,0.06,277.92,-354.64,2.0,6181.0,68.0,4.22,0.033,1.424
3014,0,0,174.02213999999998,0.0011,2.0004,0.0418,-17.4,2.52,0.37,49.04,-25.58,1.0,5299.0,159.0,4.5969999999999995,0.032,0.766
3015,0,0,170.73808,0.0017,3.2005,0.052,-5.8,2.04,0.34,531.44,-487.63,1.0,5573.0,75.0,4.177,0.203,1.329
3016,0,0,175.68671,0.000912,3.8428,0.0379,-8.0,2.76,0.38,39.83,-21.78,1.0,5475.0,109.0,4.43,0.081,0.982
3017,0,0,170.37386999999998,0.00192,4.9416,0.0818,-10.4,2.63,0.37,14.46,-7.9,2.0,5475.0,109.0,4.43,0.081,0.982
3018,1,0,182.838,0.0414,5.887,0.989,-70.9,2.15,0.71,1.55,-0.48,1.0,6315.0,168.0,4.407,0.067,1.116
3019,0,0,136.50567,0.00582,3.343,0.139,-7.1,1.15,0.16,70.38,-38.5,3.0,5475.0,109.0,4.43,0.081,0.982
3020,0,0,171.560055,0.000814,1.9941,0.0311,-12.8,2.33,0.53,190.36,-73.34,1.0,5617.0,152.0,4.574,0.038,0.806
3021,0,0,154.30327,0.00274,3.9264,0.0803,-21.8,2.6,0.49,6.35,-3.55,2.0,5402.0,175.0,4.452,0.126,0.865
3022,0,0,174.35120700000002,0.000487,2.1446,0.0461,-10.5,3.77,1.31,360.02,-112.58,1.0,6099.0,171.0,4.456,0.055999999999999994,1.028
3023,0,0,171.092308,0.000301,2.7734,0.0149,-14.8,4.48,0.42,61.29,-33.65,2.0,5234.0,103.0,4.542,0.027999999999999997,0.854
3024,0,0,133.7457,0.0194,3.33,0.72,-24.1,1.29,0.4,140.84,-50.51,2.0,6052.0,163.0,4.456,0.07,0.967
3025,0,0,199.203375,0.000858,12.2726,0.0671,-52.2,10.99,1.03,0.18,-0.09,1.0,5234.0,103.0,4.542,0.027999999999999997,0.854
3026,0,0,173.103028,0.000196,8.7941,0.0137,-28.4,12.34,3.3,22.46,-7.13,1.0,5681.0,169.0,4.566,0.042,0.813
3027,0,0,171.69586999999999,0.00114,1.8575,0.0487,-12.8,3.23,1.0,1729.19,-634.2,1.0,6521.0,155.0,4.352,0.052000000000000005,1.276
3028,0,0,140.2954,0.0244,2.88,0.668,-21.2,1.24,0.77,580.82,-121.01,1.227795935768083,6517.0,168.0,4.349,0.065,1.278
3029,0,0,172.867528,0.000991,2.4455,0.0343,-7.8,1.41,0.11,25.68,-13.19,2.0,4799.0,95.0,4.631,0.012,0.692
3030,1,0,271.06864,0.00693,4.314,0.436,-18.6,1.25,0.18,0.52,-0.25,2.0,5640.0,101.0,4.492,0.045,0.921
3031,0,0,134.754877,0.000394,3.7236,0.025,-4.2,2.48,0.16,4.77,-3.16,1.0,4900.0,98.0,4.602,0.017,0.741
3032,1,0,420.286557,0.000452,16.1784,0.0498,-36.1,9.27,0.73,0.01,-0.01,1.0,4799.0,95.0,4.631,0.012,0.692
3033,0,0,171.0964,0.00128,1.9359,0.0432,-11.2,1.56,0.24,152.33,-79.45,2.0,5299.0,159.0,4.5969999999999995,0.032,0.766
3034,0,0,171.181624,0.00065,4.5973,0.0315,-8.7,3.46,1.13,289.95,-90.07,1.0,6050.0,181.0,4.45,0.07,1.013
3035,0,0,178.58702,0.0033,8.358,0.216,-26.3,4.71,0.81,3.89,-3.19,1.0,5460.0,81.0,4.263,0.18600000000000003,1.165
3036,0,0,170.78770500000002,0.000973,2.554,0.0354,-8.4,2.53,0.4,343.24,-199.16,1.0,5831.0,78.0,4.359,0.095,1.121
3037,0,0,171.64936,0.00231,5.89,0.16,-13.0,2.97,0.99,57.34,-18.18,1.0,6191.0,169.0,4.438,0.07,1.007
3038,0,0,171.27413,0.008911113748378729,7.27,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
3039,0,0,175.96934,0.00234,4.0369,0.074,-15.8,2.11,0.62,52.21,-17.01,1.0,5941.0,160.0,4.519,0.048,0.911
3040,0,0,171.60491000000002,0.0013,3.638,0.0598,-15.9,2.41,0.32,17.47,-11.97,1.0,5258.0,158.0,4.513,0.095,0.785
3041,0,0,175.68106,0.0016,2.8431,0.0515,-15.5,1.92,0.05,4.12,-6.0,1.0,4646.0,74.0,4.539,0.054000000000000006,0.778
3042,0,0,132.741641,0.000128,6.66405,0.0039,-5.3,9.99,1.82,44.96,-30.27,1.0,6181.0,111.0,4.234,0.14300000000000002,1.331
3043,0,0,174.55377,0.00255,3.6949,0.0829,-14.0,3.04,0.49,90.84,-83.63,1.0,5876.0,79.0,4.151,0.162,1.456
3044,0,0,178.946396,0.000931,5.5484,0.0746,-13.6,4.04,0.54,17.25,-10.69,1.0,5688.0,113.0,4.415,0.1,0.971
3047,1,0,145.9011,0.0137,4.718,0.468,-25.8,1.42,0.45,60.74,-21.78,3.0,6052.0,163.0,4.456,0.07,0.967
3048,0,0,177.142109,0.000331,1.8215,0.0234,-284.0,16.84,1.76,9.6,-7.11,1.0,5119.0,154.0,4.575,0.07200000000000001,0.702
3049,0,0,174.796908,0.000706,2.4999,0.0528,-12.6,2.01,0.12,4.7,-4.67,1.0,3984.0,71.0,4.72,0.03,0.539
3050,1,0,131.574858,0.000282,1.796,0.0104,-1.2,1.43,0.08,654.58,-443.61,2.0,5676.0,85.0,4.3469999999999995,0.03,1.044
3051,0,0,134.07481,0.00146,2.8826,0.0522,-9.1,1.37,0.1,12.82,-6.59,3.0,4799.0,95.0,4.631,0.012,0.692
3052,0,0,139.07199,0.00494,3.369,0.157,-14.4,1.11,0.09,3.03,-1.56,4.0,4799.0,95.0,4.631,0.012,0.692
3053,0,0,169.65558000000001,0.00291,3.73,0.172,-14.1,24.12,6.89,369.54,-131.67,1.0,6191.0,172.0,4.454,0.05,1.025
3054,0,0,194.71129,0.00251,6.6436,0.0927,-21.1,2.9,0.29,5.7,-5.52,1.0,5275.0,78.0,4.397,0.12,0.969
3055,0,1,170.12474,0.00158,2.5363,0.0834,-12.7,19.44,5.29,366.66,-118.91,1.0,5786.0,155.0,4.558,0.046,0.824
3056,0,0,188.78888999999998,0.00175,4.0251,0.0791,-29.0,1.7,0.21,1.17,-1.1,1.0,3787.0,163.0,4.775,0.096,0.477
3057,0,0,194.82512,0.00117,3.1644,0.0598,-97.7,33.1,6.7,14.82,-7.19,1.0,5532.0,165.0,4.488,0.10800000000000001,0.835
3058,0,0,180.34991000000002,0.00205,3.4098,0.0651,-16.6,2.06,0.47,33.39,-12.55,1.0,5569.0,149.0,4.566,0.038,0.829
3059,0,0,123.611878,0.000274,3.98235,0.00911,-2.5,4.13,0.26,229.31,-193.94,1.0,5795.0,69.0,4.101,0.033,1.545
3060,0,0,137.99254,0.00188,4.2386,0.0554,-2.2,1.58,0.06,47.34,-60.42,3.0,6181.0,68.0,4.22,0.033,1.424
3061,0,0,178.6919,0.00301,6.763,0.225,-15.5,3.28,0.88,16.01,-8.0,1.0,5735.0,155.0,4.356,0.175,1.028
3062,0,0,135.03413,0.00537,4.261,0.119,-12.2,2.04,0.55,70.3,-35.11,2.0,5735.0,155.0,4.356,0.175,1.028
3063,0,0,164.90456,0.00535,7.309,0.15,-21.0,3.33,0.53,10.03,-9.86,3.0,5565.0,83.0,4.117,0.201,1.439
3064,0,0,171.17201,0.00104,3.1516,0.0332,-13.2,2.15,0.36,40.14,-18.59,1.0,5320.0,159.0,4.5889999999999995,0.027999999999999997,0.786
3065,0,0,201.97177,0.00587,63.196,0.472,-51.1,5.01,0.53,0.56,-0.58,1.0,4040.0,129.0,4.7139999999999995,0.084,0.527
3066,0,0,153.82654,0.00467,3.896,0.121,-23.4,1.71,0.28,6.11,-2.82,2.0,5320.0,159.0,4.5889999999999995,0.027999999999999997,0.786
3068,0,0,170.36915,0.00205,3.1569,0.0636,-9.7,2.39,0.38,279.57,-220.98,1.0,5762.0,78.0,4.283,0.13699999999999998,1.196
3069,0,0,183.52053999999998,0.00214,3.1592,0.0745,-29.3,1.87,0.11,0.26,-0.25,2.0,3984.0,71.0,4.72,0.03,0.539
3070,0,0,170.449657,0.000175,2.19877,0.00854,-7.3,4.45,0.53,278.83,-163.2,1.0,5400.0,107.0,4.463,0.06,0.937
3072,0,0,177.9305,0.00128,3.9879,0.044,-13.4,2.35,0.16,6.44,-4.86,1.0,5097.0,101.0,4.553999999999999,0.036000000000000004,0.797
3073,0,0,170.88579099999998,0.000711,1.6519,0.0276,-13.1,2.46,0.16,30.37,-22.92,2.0,5097.0,101.0,4.553999999999999,0.036000000000000004,0.797
3074,0,1,173.90268999999998,0.00345,5.269,0.179,-28.5,30.74,5.26,20.89,-9.13,1.0,6284.0,75.0,4.349,0.066,1.138
3075,0,1,169.63529,0.0013,3.4587,0.0853,-14.7,3.35,0.61,110.84,-58.33,1.0,5470.0,162.0,4.5280000000000005,0.067,0.809
3076,0,0,169.80396000000002,0.00111,1.6325,0.0413,-12.2,4.47,1.01,1389.7,-1759.05,1.0,4868.0,73.0,3.9019999999999997,0.069,1.816
3078,0,0,175.6096,0.00203,5.0036,0.0726,-12.4,2.94,0.5,56.52,-36.13,1.0,5946.0,71.0,4.309,0.11,1.223
3079,0,0,134.07991,0.001,3.1818,0.0314,-3.6,1.34,0.09,8.66,-5.75,2.0,4900.0,98.0,4.602,0.017,0.741
3080,0,0,134.56312,0.00327,3.504,0.106,-9.0,1.63,0.28,242.5,-154.98,2.0,5946.0,71.0,4.309,0.11,1.223
3081,0,0,173.438922,0.000884,2.0289,0.0326,-12.9,2.46,0.12,31.44,-36.11,1.0,5041.0,83.0,4.479,0.077,0.857
3082,0,0,133.55688999999998,0.00189,1.91,0.0577,-11.2,1.5,0.07,47.78,-54.88,2.0,5041.0,83.0,4.479,0.077,0.857
3084,0,1,171.66634,0.00236,5.133,0.114,-9.1,25.59,8.27,565.23,-181.73,1.0,6161.0,184.0,4.454,0.054000000000000006,1.053
3085,0,0,170.37724,0.00188,1.9719,0.0667,-6.9,1.07,0.2,656.38,-283.11,1.0,5354.0,159.0,4.587,0.027999999999999997,0.788
3086,0,0,170.19034,0.00198,6.4415,0.0731,-15.3,3.28,1.1,65.38,-21.24,1.0,6246.0,167.0,4.433,0.055999999999999994,1.092
3087,0,0,141.31813,0.00367,5.972,0.12,-21.3,3.58,0.57,12.42,-11.42,2.0,5876.0,79.0,4.151,0.162,1.456
3088,0,1,170.80128,0.00408,1.81,0.145,-8.0,0.89,0.23,324.93,-114.86,1.0,5718.0,136.0,4.5489999999999995,0.042,0.863
3091,0,0,171.78828000000001,0.00204,3.4423,0.0746,-18.3,2.82,0.87,120.13,-38.43,1.0,6004.0,181.0,4.484,0.052000000000000005,0.977
3092,0,0,208.5028,0.0038,7.106,0.169,-37.2,3.96,1.22,6.37,-2.04,2.0,6004.0,181.0,4.484,0.052000000000000005,0.977
3093,0,0,171.67762,0.00207,4.4673,0.0635,-9.1,2.17,0.31,36.05,-24.01,1.0,5767.0,115.0,4.388999999999999,0.099,1.014
3094,0,0,134.53123,0.00155,2.2139,0.05,-5.2,1.37,0.19,556.95,-370.99,2.0,5767.0,115.0,4.388999999999999,0.099,1.014
3096,0,0,133.62713,0.00283,2.245,0.0807,-9.7,1.56,0.23,86.45,-57.59,3.0,5767.0,115.0,4.388999999999999,0.099,1.014
3097,0,0,180.0425,0.00136,4.9274,0.0462,-10.9,2.22,0.59,35.72,-10.34,1.0,5837.0,158.0,4.577,0.033,0.798
3098,0,0,177.3196,0.00165,4.2064,0.0526,-9.6,2.08,0.26,30.24,-20.94,1.0,5550.0,110.0,4.431,0.095,0.953
3099,0,0,177.5427,0.01,2.972,0.532,-33.3,1.32,0.49,207.05,-51.01,1.227795935768083,6250.0,166.0,4.4719999999999995,0.047,0.986
3100,0,0,174.53483,0.00162,2.4656,0.0554,-13.0,1.9,0.33,39.47,-19.46,1.0,5288.0,184.0,4.541,0.051,0.836
3101,0,0,176.474146,0.000649,2.3982,0.0262,-17.4,2.16,0.12,4.1,-3.85,1.0,4041.0,72.0,4.697,0.024,0.567
3102,0,0,177.484839,0.000726,2.3569,0.0279,-20.2,2.16,0.12,2.75,-2.58,2.0,4041.0,72.0,4.697,0.024,0.567
3103,0,0,134.030017,0.000941,1.8732,0.0286,-12.9,1.3,0.07,12.42,-11.65,3.0,4041.0,72.0,4.697,0.024,0.567
3104,0,0,134.58938999999998,0.00107,2.0271,0.0343,-15.0,1.33,0.08,7.15,-6.71,5.0,4041.0,72.0,4.697,0.024,0.567
3105,0,0,131.42495,0.00336,5.2498,0.088,-12.7,2.66,0.88,176.45,-57.31,2.0,6246.0,167.0,4.433,0.055999999999999994,1.092
3106,0,0,188.060148,0.000901,4.4903,0.0412,-19.5,3.95,0.22,3.65,-4.42,1.0,5121.0,84.0,4.457,0.091,0.888
3107,0,0,189.70595,0.0015,4.0852,0.0474,-12.2,2.99,0.47,27.07,-14.54,1.0,6008.0,77.0,4.35,0.076,1.168
3108,0,0,133.69718999999998,0.00214,7.565,0.108,-10.5,2.34,0.22,0.26,-0.24,1.0,5516.0,82.0,4.446000000000001,0.10400000000000001,0.886
3109,0,0,131.73373999999998,0.00294,6.649,0.129,-13.1,39.14,5.69,99.1,-108.66,1.0,5671.0,76.0,4.075,0.18899999999999997,1.608
3111,0,0,250.97231000000002,0.008911113748378729,3.43,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
3112,0,0,170.453117,0.000599,1.3867,0.023,-11.2,1.23,0.1,20.84,-21.01,1.0,3669.0,73.0,4.787,0.054000000000000006,0.47
3113,0,0,176.94326,0.00236,5.1126,0.0763,-14.2,3.56,0.57,44.41,-43.66,1.0,5565.0,83.0,4.117,0.201,1.439
3114,0,0,138.009041,0.000584,5.2257,0.021,-4.1,3.72,0.67,124.16,-83.6,3.0,6181.0,111.0,4.234,0.14300000000000002,1.331
3115,0,0,133.06258,0.00217,2.4062,0.0716,-7.9,2.06,0.33,743.33,-730.66,2.0,5565.0,83.0,4.117,0.201,1.439
3116,0,0,138.678725,0.000987,6.83,0.0343,-3.7,2.26,0.12,3.21,-2.17,1.0,5676.0,85.0,4.3469999999999995,0.03,1.044
3117,0,0,258.34887000000003,0.008911113748378729,6.59,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
3118,0,0,174.75417,0.00177,2.7052,0.0725,-23.1,2.27,0.18,4.4,-3.88,1.0,4621.0,124.0,4.605,0.052000000000000005,0.668
3119,0,0,185.47672,0.00245,4.1502,0.0837,-24.1,1.97,0.16,2.16,-1.9,2.0,4621.0,124.0,4.605,0.052000000000000005,0.668
3120,0,1,172.68365,0.00108,2.9954,0.06,-14.5,30.33,7.32,279.86,-125.66,1.0,5906.0,177.0,4.473,0.094,0.87
3121,0,0,178.45074,0.00157,2.6446,0.0517,-31.8,1.68,0.13,2.34,-2.15,1.0,3893.0,78.0,4.758,0.04,0.5
3122,0,0,194.6107,0.00278,4.6814,0.0975,-46.8,2.05,0.15,0.33,-0.31,2.0,3893.0,78.0,4.758,0.04,0.5
3123,0,0,133.171292,0.000613,1.1879,0.018,-9.5,1.19,0.07,56.64,-53.12,4.0,4041.0,72.0,4.697,0.024,0.567
3125,0,1,171.15166000000002,0.00281,3.421,0.101,-8.8,1.38,0.32,130.83,-67.59,1.0,5515.0,165.0,4.4430000000000005,0.136,0.867
3126,0,0,145.02866,0.00345,3.747,0.101,-5.3,0.95,0.06,2.35,-1.56,3.0,4900.0,98.0,4.602,0.017,0.741
3127,0,0,172.95657,0.00102,2.71,0.0413,-25.2,2.28,0.09,3.93,-3.84,1.0,4213.0,84.0,4.658,0.025,0.615
3128,1,0,133.41665,0.00265,4.7,0.269,-4.7,28.58,4.16,4084.68,-4478.61,2.0,5671.0,76.0,4.075,0.18899999999999997,1.608
3129,0,0,178.52482,0.00177,3.9734,0.067,-14.1,2.3,0.3,26.69,-15.78,1.0,5627.0,101.0,4.453,0.07200000000000001,0.945
3130,0,0,178.84448,0.00201,3.3372,0.0683,-18.4,2.9,0.45,53.01,-44.34,1.0,5576.0,83.0,4.257,0.168,1.198
3132,0,0,133.95606999999998,0.00184,2.2682,0.0602,-16.2,2.76,0.43,137.42,-114.95,2.0,5576.0,83.0,4.257,0.168,1.198
3133,0,0,171.099046,0.000301,1.6798,0.0179,-75.0,35.24,9.86,667.81,-276.61,1.0,6237.0,176.0,4.426,0.098,0.987
3134,0,0,172.18553,0.00173,2.5315,0.06,-23.0,2.85,0.89,289.85,-91.85,1.0,6122.0,169.0,4.487,0.052000000000000005,0.964
3136,0,0,133.67712,0.00294,1.544,0.0972,-15.3,1.64,0.51,2137.38,-677.34,3.0,6122.0,169.0,4.487,0.052000000000000005,0.964
3137,0,0,177.27535,0.00268,5.3685,0.0952,-13.4,2.49,0.68,98.42,-44.69,1.0,6253.0,169.0,4.41,0.105,0.997
3138,0,0,161.239869,0.000503,8.5858,0.0243,-7.2,6.07,1.11,13.75,-9.25,2.0,6181.0,111.0,4.234,0.14300000000000002,1.331
3139,0,0,240.234923,0.000893,3.9808,0.0488,-64.3,41.07,12.83,2.16,-0.8,1.0,6348.0,152.0,4.434,0.067,1.014
3140,0,0,171.95525,0.0013,2.666,0.164,-35.1,3.54,1.09,35.17,-10.98,1.0,6332.0,174.0,4.516,0.039,0.915
3141,0,1,172.17977,0.00143,3.435,0.177,-10.6,3.46,1.0,745.12,-296.49,1.0,6535.0,154.0,4.373,0.062,1.181
3142,0,0,169.94286,0.00108,5.1658,0.047,-5.8,2.43,0.76,612.58,-230.94,1.0,6187.0,197.0,4.409,0.087,1.034
3143,1,0,125.87938799999999,0.000353,5.0534,0.0566,-2.0,5.2,2.13,5944.26,-2336.46,2.0,9523.0,302.0,4.205,0.136,1.941
3144,0,0,169.64852,0.00105,1.8643,0.0591,-770.0,55.59,14.47,449.78,-148.05,1.0,5708.0,154.0,4.578,0.032,0.795
3145,0,0,199.25748000000002,0.00343,5.756,0.114,-21.2,2.67,0.38,6.45,-4.57,1.0,5538.0,74.0,4.3839999999999995,0.11599999999999999,1.027
3146,0,0,174.81089,0.00165,2.9105,0.0555,-17.8,2.24,0.13,6.4,-4.66,1.0,5001.0,99.0,4.582,0.024,0.76
3148,0,0,134.71507,0.00299,2.952,0.104,-12.2,1.37,0.08,18.56,-13.52,5.0,5001.0,99.0,4.582,0.024,0.76
3149,0,0,133.69472,0.00312,2.2537,0.098,-10.5,1.19,0.07,43.74,-31.85,3.0,5001.0,99.0,4.582,0.024,0.76
3150,0,0,136.84111000000001,0.00287,2.835,0.11,-14.4,1.45,0.08,12.45,-9.06,4.0,5001.0,99.0,4.582,0.024,0.76
3151,0,1,171.45413,0.00289,3.2576,0.0942,-8.9,1.78,0.5,667.85,-286.48,1.0,5654.0,169.0,4.395,0.128,1.001
3153,1,0,154.9657,0.0229,6.676,0.653,-54.3,1.58,0.38,2.9,-0.99,2.0,5552.0,166.0,4.562,0.038,0.836
3154,0,0,172.44778,0.00203,2.6061,0.0649,-9.3,1.63,0.12,68.58,-75.12,2.0,5252.0,105.0,4.442,0.105,0.898
3156,0,0,136.46143999999998,0.00202,3.7256,0.0918,-3.0,18.91,3.38,115.27,-54.2,1.0,5761.0,155.0,4.548,0.051,0.815
3157,0,0,170.08076,0.000442,4.7769,0.0487,-41.4,8.73,0.7,1.63,-1.03,1.0,5227.0,73.0,4.535,0.033,0.838
3158,0,0,173.719249,0.000524,2.4479,0.0233,-15.6,3.44,0.27,46.59,-29.56,2.0,5227.0,73.0,4.535,0.033,0.838
3159,1,0,172.12378999999999,0.00964,3.31,0.332,-83.9,2.35,0.67,5.77,-1.84,2.0,5687.0,169.0,4.538,0.046,0.86
3160,0,0,133.81929,0.00125,1.7442,0.0408,-12.6,1.82,0.15,151.59,-96.16,3.0,5227.0,73.0,4.535,0.033,0.838
3161,0,0,173.833637,0.000226,3.6163,0.0197,-247.0,38.05,5.76,183.32,-145.21,1.0,5916.0,107.0,4.296,0.132,1.175
3162,0,0,209.98968,0.00151,6.8151,0.0728,-48.7,14.0,4.06,16.82,-6.52,1.0,6061.0,164.0,4.438,0.087,0.968
3163,0,0,170.55348999999998,0.00205,5.0274,0.0848,-23.1,2.64,0.43,7.69,-3.58,1.0,5295.0,159.0,4.566,0.037000000000000005,0.801
3164,0,0,193.20518,0.00288,4.066,0.158,-34.7,8.15,0.53,0.65,-0.63,1.0,4254.0,128.0,4.6339999999999995,0.049,0.624
3166,0,0,171.48036000000002,0.000834,4.3409,0.0264,-11.4,3.85,0.57,32.54,-24.07,1.0,5541.0,74.0,4.332,0.13699999999999998,1.089
3167,0,0,134.03552,0.00126,2.8977,0.0359,-8.1,1.89,0.28,152.15,-112.5,2.0,5541.0,74.0,4.332,0.13699999999999998,1.089
3168,0,0,174.299322,0.000661,1.8806,0.0205,-11.0,2.14,0.14,30.09,-23.31,1.0,5076.0,101.0,4.55,0.036000000000000004,0.799
3169,0,0,187.31231,0.00434,7.0,0.158,-28.3,2.95,0.18,0.55,-0.39,2.0,5001.0,99.0,4.582,0.024,0.76
3172,0,0,173.49816,0.00141,3.4744,0.0534,-30.7,3.34,0.52,15.71,-10.15,1.0,5289.0,159.0,4.477,0.115,0.838
3173,0,0,169.516944,0.000969,3.6083,0.0454,-10.2,3.05,0.47,66.57,-27.32,1.0,5674.0,103.0,4.446000000000001,0.034,1.032
3174,0,0,139.98763,0.00381,2.757,0.111,-3.2,0.63,0.04,14.34,-9.52,4.0,4900.0,98.0,4.602,0.017,0.741
3175,0,1,175.67002,0.00506,6.852,0.242,-17.5,25.77,7.75,105.23,-34.87,1.0,5938.0,159.0,4.518,0.052000000000000005,0.908
3176,0,0,170.78358,0.00162,3.9305,0.0627,-20.8,2.55,0.32,14.99,-11.41,1.0,5185.0,154.0,4.484,0.1,0.837
3179,0,1,173.69466,0.00464,2.58,0.174,-16.8,1.07,0.35,184.15,-50.57,1.0,5344.0,175.0,4.55,0.075,0.728
3180,0,0,179.27676,0.00298,4.647,0.13,-34.3,2.76,0.43,8.95,-4.57,1.0,5309.0,143.0,4.588,0.032,0.781
3181,0,0,185.440631,0.000656,5.1227,0.0377,-13.3,4.15,0.49,7.02,-4.31,1.0,5376.0,107.0,4.462,0.06,0.94
3182,0,0,251.28261,0.00246,5.472,0.163,-33.4,4.28,0.5,0.72,-0.45,2.0,5376.0,107.0,4.462,0.06,0.94
